timestamp_unix,30,60,Ballen
1718890920,1.516,1.295,2.161
1718891820,1.518,1.298,2.162
1718892720,1.516,1.299,2.165
1718893620,1.52,1.297,2.167
1718894520,1.516,1.303,2.168
1718895420,1.518,1.3,2.169
1718896320,1.521,1.303,2.171
1718897220,1.522,1.3,2.173
1718898120,1.522,1.3,2.175
1718899020,1.523,1.304,2.177
1718899920,1.525,1.306,2.179
1718900820,1.526,1.303,2.181
1718901720,1.525,1.308,2.182
1718902620,1.53,1.306,2.184
1718903520,1.528,1.306,2.185
1718904420,1.528,1.308,2.186
1718905320,1.527,1.307,2.189
1718906220,1.537,1.309,2.19
1718907120,1.535,1.309,2.192
1718908020,1.544,1.312,2.192
1718908920,1.548,1.31,2.195
1718909820,1.545,1.312,2.195
1718910720,1.545,1.311,2.196
1718911620,1.544,1.311,2.197
1718912520,1.55,1.312,2.198
1718913420,1.551,1.311,2.198
1718914320,1.548,1.313,2.199
1718915220,1.551,1.312,2.2
1718916120,1.55,1.315,2.2
1718917020,1.553,1.314,2.201
1718917920,1.554,1.312,2.202
1718918820,1.554,1.315,2.202
1718919720,1.557,1.314,2.202
1718920620,1.554,1.316,2.202
1718921520,1.557,1.316,2.202
1718922420,1.556,1.317,2.203
1718923320,1.559,1.316,2.205
1718924220,1.556,1.315,2.204
1718925120,1.557,1.319,2.204
1718926020,1.559,1.317,2.205
1718926920,1.559,1.319,2.205
1718927820,1.56,1.319,2.205
1718928720,1.561,1.32,2.205
1718929620,1.564,1.32,2.205
1718930520,1.565,1.321,2.206
1718931420,1.563,1.322,2.205
1718932320,1.562,1.322,2.206
1718933220,1.563,1.322,2.206
1718934120,1.567,1.322,2.206
1718935020,1.568,1.324,2.206
1718935920,1.566,1.323,2.207
1718936820,1.566,1.324,2.207
1718937720,1.566,1.323,2.206
1718938620,1.566,1.325,2.206
1718939520,1.565,1.325,2.207
1718940420,1.567,1.325,2.206
1718941320,1.571,1.327,2.207
1718942220,1.573,1.326,2.206
1718943120,1.573,1.326,2.207
1718944020,1.571,1.329,2.206
1718944920,1.572,1.327,2.208
1718945820,1.576,1.326,2.208
1718946720,1.573,1.329,2.208
1718947620,1.573,1.328,2.208
1718948520,1.576,1.33,2.208
1718949420,1.575,1.329,2.209
1718950320,1.577,1.329,2.209
1718951220,1.576,1.33,2.21
1718952120,1.579,1.33,2.21
1718953020,1.578,1.331,2.21
1718953920,1.581,1.331,2.211
1718954820,1.579,1.331,2.212
1718955720,1.579,1.333,2.213
1718956620,1.582,1.331,2.213
1718957520,1.582,1.333,2.215
1718958420,1.581,1.33,2.216
1718959320,1.583,1.333,2.217
1718960220,1.585,1.333,2.219
1718961120,1.584,1.333,2.22
1718962020,1.588,1.335,2.222
1718962920,1.584,1.336,2.223
1718963820,1.587,1.335,2.225
1718964720,1.587,1.335,2.227
1718965620,1.585,1.337,2.229
1718966520,1.589,1.336,2.231
1718967420,1.59,1.337,2.234
1718968320,1.588,1.337,2.236
1718969220,1.589,1.337,2.238
1718970120,1.589,1.337,2.239
1718971020,1.589,1.34,2.243
1718971920,1.592,1.339,2.245
1718972820,1.59,1.339,2.246
1718973720,1.591,1.339,2.248
1718974620,1.592,1.339,2.251
1718975520,1.594,1.339,2.253
1718976420,1.593,1.338,2.256
1718977320,1.592,1.341,2.258
1718978220,1.595,1.341,2.26
1718979120,1.594,1.343,2.261
1718980020,1.594,1.34,2.263
1718980920,1.598,1.338,2.265
1718981820,1.597,1.342,2.267
1718982720,1.594,1.342,2.269
1718983620,1.598,1.345,2.271
1718984520,1.597,1.343,2.272
1718985420,1.598,1.343,2.276
1718986320,1.597,1.343,2.278
1718987220,1.597,1.345,2.28
1718988120,1.595,1.343,2.282
1718989020,1.598,1.343,2.285
1718989920,1.597,1.343,2.287
1718990820,1.599,1.346,2.291
1718991720,1.601,1.344,2.293
1718992620,1.602,1.345,2.297
1718993520,1.602,1.344,2.3
1718994420,1.603,1.348,2.302
1718995320,1.601,1.345,2.305
1718996220,1.605,1.346,2.308
1718997120,1.607,1.347,2.312
1718998020,1.606,1.346,2.315
1718998920,1.607,1.347,2.317
1718999820,1.607,1.348,2.32
1719000720,1.609,1.349,2.322
1719001620,1.609,1.351,2.324
1719002520,1.609,1.351,2.326
1719003420,1.61,1.35,2.327
1719004320,1.609,1.352,2.328
1719005220,1.611,1.351,2.33
1719006120,1.611,1.351,2.331
1719007020,1.613,1.352,2.332
1719007920,1.615,1.355,2.333
1719008820,1.611,1.354,2.333
1719009720,1.612,1.355,2.335
1719010620,1.611,1.354,2.336
1719011520,1.609,1.356,2.336
1719012420,1.616,1.356,2.337
1719013320,1.615,1.358,2.337
1719014220,1.616,1.359,2.339
1719015120,1.617,1.36,2.338
1719016020,1.615,1.36,2.339
1719016920,1.614,1.364,2.339
1719017820,1.616,1.37,2.339
1719018720,1.617,1.373,2.34
1719019620,1.615,1.372,2.34
1719020520,1.617,1.374,2.341
1719021420,1.617,1.374,2.341
1719022320,1.619,1.373,2.343
1719023220,1.618,1.375,2.341
1719024120,1.617,1.378,2.342
1719025020,1.619,1.378,2.342
1719025920,1.615,1.379,2.342
1719026820,1.619,1.376,2.343
1719027720,1.62,1.379,2.343
1719028620,1.621,1.378,2.344
1719029520,1.623,1.379,2.344
1719030420,1.622,1.379,2.344
1719031320,1.623,1.382,2.345
1719032220,1.622,1.38,2.345
1719033120,1.622,1.379,2.346
1719034020,1.627,1.379,2.346
1719034920,1.622,1.382,2.346
1719035820,1.625,1.379,2.346
1719036720,1.626,1.382,2.347
1719037620,1.626,1.379,2.347
1719038520,1.623,1.382,2.348
1719039420,1.625,1.379,2.349
1719040320,1.628,1.382,2.35
1719041220,1.628,1.383,2.352
1719042120,1.626,1.383,2.353
1719043020,1.626,1.383,2.353
1719043920,1.627,1.383,2.356
1719044820,1.63,1.383,2.358
1719045720,1.626,1.383,2.361
1719046620,1.628,1.384,2.364
1719047520,1.627,1.385,2.368
1719048420,1.628,1.385,2.371
1719049320,1.626,1.386,2.376
1719050220,1.63,1.386,2.381
1719051120,1.629,1.387,2.386
1719052020,1.629,1.386,2.394
1719052920,1.629,1.387,2.401
1719053820,1.632,1.387,2.41
1719054720,1.631,1.388,2.418
1719055620,1.633,1.388,2.427
1719056520,1.632,1.389,2.434
1719057420,1.63,1.386,2.442
1719058320,1.633,1.388,2.45
1719059220,1.634,1.388,2.456
1719060120,1.632,1.389,2.464
1719061020,1.631,1.388,2.47
1719061920,1.634,1.389,2.477
1719062820,1.634,1.39,2.483
1719063720,1.634,1.387,2.488
1719064620,1.635,1.389,2.495
1719065520,1.634,1.389,2.5
1719066420,1.635,1.391,2.506
1719067320,1.638,1.391,2.512
1719068220,1.639,1.39,2.517
1719069120,1.636,1.391,2.522
1719070020,1.638,1.391,2.525
1719070920,1.637,1.391,2.53
1719071820,1.638,1.391,2.535
1719072720,1.64,1.392,2.539
1719073620,1.639,1.392,2.544
1719074520,1.641,1.392,2.546
1719075420,1.642,1.394,2.55
1719076320,1.642,1.392,2.554
1719077220,1.644,1.394,2.556
1719078120,1.645,1.394,2.56
1719079020,1.645,1.393,2.562
1719079920,1.645,1.395,2.564
1719080820,1.646,1.397,2.568
1719081720,1.644,1.396,2.571
1719082620,1.646,1.397,2.573
1719083520,1.646,1.398,2.574
1719084420,1.65,1.396,2.576
1719085320,1.65,1.397,2.577
1719086220,1.652,1.397,2.578
1719087120,1.652,1.399,2.579
1719088020,1.652,1.399,2.58
1719088920,1.651,1.398,2.581
1719089820,1.654,1.397,2.583
1719090720,1.655,1.398,2.582
1719091620,1.657,1.4,2.582
1719092520,1.658,1.399,2.584
1719093420,1.658,1.401,2.582
1719094320,1.659,1.403,2.584
1719095220,1.658,1.401,2.584
1719096120,1.657,1.403,2.584
1719097020,1.659,1.399,2.585
1719097920,1.658,1.403,2.583
1719098820,1.66,1.401,2.585
1719099720,1.663,1.405,2.584
1719100620,1.662,1.404,2.583
1719101520,1.661,1.402,2.586
1719102420,1.664,1.404,2.584
1719103320,1.666,1.406,2.583
1719104220,1.665,1.406,2.583
1719105120,1.667,1.406,2.584
1719106020,1.666,1.407,2.583
1719106920,1.666,1.406,2.582
1719107820,1.667,1.406,2.583
1719108720,1.669,1.41,2.584
1719109620,1.669,1.408,2.583
1719110520,1.672,1.408,2.583
1719111420,1.669,1.406,2.583
1719112320,1.669,1.41,2.583
1719113220,1.67,1.41,2.582
1719114120,1.67,1.407,2.581
1719115020,1.672,1.408,2.582
1719115920,1.67,1.411,2.581
1719116820,1.672,1.408,2.583
1719117720,1.674,1.409,2.58
