timestamp_unix,30,60,90,Ballen
1741734000,18.2,12.2,12.3,18.6
1741820400,19.2,12.9,12.4,19.7
1741906800,20.1,12.8,12.8,20.7
1741993200,22.4,13.1,12.6,21.7
1742079600,21.8,13.5,13.1,21.8
1742166000,22.2,13.8,13.7,21.9
1742252400,23.1,14.1,12.9,22.9
1742338800,23.6,15.7,13.0,23.7
1742425200,23.6,14.6,13.1,23.9
1742511600,23.4,14.7,13.2,23.7
1742598000,23.5,14.7,13.2,23.9
1742684400,23.9,14.8,13.2,24.4
1742770800,24.4,15.0,13.2,24.9
1742857200,24.9,15.1,16.5,25.6
1742943600,24.8,15.4,13.3,26.3
1743030000,24.1,15.6,13.4,26.1
1743116400,24.2,15.7,13.5,25.9
1743202800,24.3,15.8,14.0,25.8
1743289200,25.1,15.9,13.6,26.4
1743372000,25.2,16.2,13.7,26.7
1743458400,25.0,16.5,13.8,26.6
1743544800,25.0,16.7,13.9,26.7
1743631200,25.0,16.7,14.0,26.8
1743717600,25.0,16.7,14.0,26.8
1743804000,25.3,16.6,17.6,27.1
1743890400,26.7,16.8,15.7,28.6
1743976800,27.7,17.2,14.7,29.1
1744063200,27.9,17.4,15.0,29.3
1744149600,28.2,17.5,15.2,29.7
1744236000,28.8,17.7,17.9,30.5
1744322400,29.0,17.9,14.5,31.1
1744408800,28.4,17.9,15.0,30.7
1744495200,27.9,17.8,14.5,30.6
1744581600,27.9,17.7,14.5,31.0
1744668000,27.8,17.7,14.5,20.8
1744754400,27.0,17.4,14.3,14.3
1744840800,26.7,17.2,14.2,15.8
1744927200,27.1,17.4,14.6,16.2
1745013600,26.5,17.6,14.4,16.6
1745100000,25.4,17.6,15.0,18.2
1745186400,24.1,17.4,14.5,20.3
1745272800,23.8,17.2,14.5,12.8
1745359200,23.0,16.2,14.2,3.4
1745445600,16.2,5.7,13.6,3.1
1745532000,16.2,5.7,13.0,3.2
1745618400,14.4,6.8,12.8,7.9
1745704800,14.9,9.7,12.7,16.6
1745791200,15.6,10.0,12.6,22.2
1745877600,16.3,10.2,12.6,28.1
1745964000,17.4,10.5,12.6,34.0
1746050400,19.0,10.9,12.5,39.6
1746136800,21.0,11.6,12.5,48.6
1746223200,23.5,12.7,12.5,59.1
1746309600,26.3,14.2,12.6,67.0
1746396000,28.6,15.7,12.9,75.5
1746482400,30.4,16.9,13.2,83.3
1746568800,31.8,17.5,13.5,12.7
1746655200,29.8,16.1,13.0,19.7
1746741600,29.5,15.8,12.9,30.9
1746828000,29.6,16.0,12.9,39.3
1746914400,30.1,16.4,13.0,50.0
1747000800,31.2,17.0,14.3,59.9
1747087200,32.6,17.7,16.1,66.7
1747173600,33.0,18.0,13.4,44.2
1747260000,30.5,16.4,13.0,22.9
1747346400,30.6,16.1,12.8,32.5
1747432800,30.9,16.2,12.8,38.4
1747519200,33.1,17.1,13.0,51.1
1747605600,34.3,17.9,13.2,60.1
1747692000,35.2,18.8,13.5,65.6
